date,Appliances,lag_1,is_night,hour,lights,T2,time_of_day,T_indoor_avg,T3,T6,T1
2016-01-30 06:00:00,40,30.0,0,6,0,18.29,0,16.514999999999997,20.0,8.6,19.0
2016-01-30 06:10:00,40,40.0,0,6,0,18.29,0,16.5094444445,20.0,8.566666667,19.0
2016-01-30 06:20:00,50,40.0,0,6,0,18.29,0,16.49833333333333,20.0,8.5,19.0
2016-01-30 06:30:00,40,50.0,0,6,0,18.29,0,16.48,20.0,8.39,19.0
2016-01-30 06:40:00,50,40.0,0,6,0,18.29,0,16.48,20.0,8.39,19.0
2016-01-30 06:50:00,30,50.0,0,6,0,18.2,0,16.443888888333333,20.0,8.3,18.96333333
2016-01-30 07:00:00,20,30.0,0,7,0,18.2,0,16.43166666666667,20.0,8.3,18.89
2016-01-30 07:10:00,20,20.0,0,7,0,18.2,0,16.43166666666667,20.0,8.3,18.89
2016-01-30 07:20:00,20,20.0,0,7,0,18.2,0,16.43166666666667,20.0,8.3,18.89
2016-01-30 07:30:00,40,20.0,0,7,0,18.2,0,16.413333333333334,19.89,8.3,18.89
2016-01-30 07:40:00,40,40.0,0,7,0,18.1,0,16.384444445,19.89,8.3,18.89
2016-01-30 07:50:00,50,40.0,0,7,0,18.1,0,16.3788888895,19.89,8.226666667,18.85666667
2016-01-30 08:00:00,50,50.0,0,8,0,18.1,0,16.367777777833336,19.89,8.226666667,18.79
2016-01-30 08:10:00,40,50.0,0,8,0,18.1,0,16.367777778333334,19.89,8.3,18.79
2016-01-30 08:20:00,40,40.0,0,8,10,18.1,0,16.398333333333333,20.0,8.3,18.79
2016-01-30 08:30:00,60,40.0,0,8,0,18.03333333,0,16.362777777833333,19.92666667,8.226666667,18.79
2016-01-30 08:40:00,50,60.0,0,8,0,18.1,0,16.374444444999998,19.85666667,8.3,18.79
2016-01-30 08:50:00,40,50.0,0,8,10,18.1,0,16.357222221666667,19.79,8.3,18.79
2016-01-30 09:00:00,50,40.0,0,9,0,18.06666667,0,16.324444445,19.7,8.3,18.79
2016-01-30 09:10:00,50,50.0,0,9,0,18.06666667,0,16.346666666666668,19.7,8.36,18.79
2016-01-30 09:20:00,40,50.0,0,9,0,18.13333333,0,16.339444443333335,19.6,8.39,18.82333333
2016-01-30 09:30:00,30,40.0,0,9,0,18.2,0,16.370833333333334,19.6,8.39,18.89
2016-01-30 09:40:00,30,30.0,0,9,0,18.32333333,0,16.394444443333335,19.6,8.39,18.89
2016-01-30 09:50:00,60,30.0,0,9,0,18.39,0,16.417777777166666,19.6,8.463333333,18.89
2016-01-30 10:00:00,50,60.0,0,10,0,18.53333333,0,16.453888888333335,19.6,8.5,19.0
2016-01-30 10:10:00,40,50.0,0,10,0,18.66666667,0,16.463888889499998,19.6,8.426666667,19.0
2016-01-30 10:20:00,40,40.0,0,10,0,18.73,0,16.502314815000002,19.6,8.39,19.03333333
2016-01-30 10:30:00,100,40.0,0,10,0,18.85666667,0,16.686481483333335,19.66666667,8.39,19.1
2016-01-30 10:40:00,60,100.0,0,10,0,19.0,0,16.7987962955,19.7,8.463333333,19.23
2016-01-30 10:50:00,50,60.0,0,10,0,19.2,0,16.8757407405,19.79,8.463333333,19.35666667
2016-01-30 11:00:00,40,50.0,0,11,0,19.26,0,16.937037038333333,19.85666667,8.5,19.42666667
2016-01-30 11:10:00,50,40.0,0,11,0,19.32333333,0,16.96611111116667,19.89,8.426666667,19.56666667
2016-01-30 11:20:00,40,50.0,0,11,0,19.39,0,17.000555555000002,19.89,8.5,19.63333333
2016-01-30 11:30:00,50,40.0,0,11,0,19.5,0,17.03861111166667,19.92666667,8.5,19.7
2016-01-30 11:40:00,180,50.0,0,11,10,19.5,0,17.070555556666665,19.92666667,8.5,19.79
2016-01-30 11:50:00,100,180.0,0,11,10,19.5,0,17.11333333333333,20.0,8.6,19.79
2016-01-30 12:00:00,80,100.0,0,12,0,19.5,1,17.351203703333333,19.92666667,8.6,19.82333333
2016-01-30 12:10:00,200,80.0,0,12,10,19.5,1,17.458796296166668,20.0,8.566666667,19.89
2016-01-30 12:20:00,80,200.0,0,12,10,19.5,1,17.3162037045,20.0,8.426666667,19.89
2016-01-30 12:30:00,70,80.0,0,12,0,19.6,1,17.295555555,20.1,8.36,20.0
2016-01-30 12:40:00,80,70.0,0,12,0,19.6,1,17.19620370333333,20.03333333,8.1,20.0
2016-01-30 12:50:00,70,80.0,0,12,0,19.6,1,17.0286111105,19.96333333,7.363333333,20.0
2016-01-30 13:00:00,90,70.0,0,13,0,19.6,1,16.919074074500003,19.89,6.896666667,20.0
2016-01-30 13:10:00,220,90.0,0,13,0,19.5,1,16.8549999995,19.89,6.656666667,20.0
2016-01-30 13:20:00,430,220.0,0,13,10,19.5,1,16.82185185166667,19.89,6.53,20.0
2016-01-30 13:30:00,400,430.0,0,13,0,19.5,1,16.876388889500003,19.89,6.466666667,20.0
2016-01-30 13:40:00,410,400.0,0,13,10,19.5,1,16.957037036666666,19.89,6.4,20.0
2016-01-30 13:50:00,420,410.0,0,13,10,19.5,1,17.059722223333335,19.89,6.4,19.92666667
2016-01-30 14:00:00,420,420.0,0,14,0,19.5,1,17.167222222833335,19.92666667,6.466666667,20.0
2016-01-30 14:10:00,140,420.0,0,14,10,19.56666667,1,17.254166666666666,20.0,6.545,20.0
2016-01-30 14:20:00,130,140.0,0,14,0,19.63333333,1,17.324629628333337,20.1,6.59,20.06666667
2016-01-30 14:30:00,130,130.0,0,14,0,19.76,1,17.329999998333335,20.03333333,6.59,20.1
2016-01-30 14:40:00,440,130.0,0,14,0,19.89,1,17.3419444455,20.06666667,6.623333333,20.16666667
2016-01-30 14:50:00,320,440.0,0,14,0,19.96333333,1,17.363148147166665,20.0,6.763333333,20.29
2016-01-30 15:00:00,400,320.0,0,15,0,20.1,1,17.47703703666667,20.03333333,6.8,20.35666667
2016-01-30 15:10:00,230,400.0,0,15,0,20.16666667,1,17.53444444616667,20.1,6.866666667,20.42666667
2016-01-30 15:20:00,130,230.0,0,15,10,20.29,1,17.564166666666665,20.1,6.9,20.575
2016-01-30 15:30:00,100,130.0,0,15,0,20.35666667,1,17.55722222383333,20.16666667,6.833333333,20.66666667
2016-01-30 15:40:00,100,100.0,0,15,0,20.39,1,17.4725,20.1,6.56,20.7
2016-01-30 15:50:00,110,100.0,0,15,0,20.46333333,1,17.4519444445,20.16666667,6.366666667,20.76
2016-01-30 16:00:00,110,110.0,0,16,0,20.5,1,17.407777777833335,20.2,6.156666667,20.79
2016-01-30 16:10:00,120,110.0,0,16,0,20.5,1,17.386666666666667,20.2,6.03,20.85666667
2016-01-30 16:20:00,100,120.0,0,16,0,20.6,1,17.378333333333334,20.29,5.9,20.89
2016-01-30 16:30:00,160,100.0,0,16,0,20.6,1,17.368333332166667,20.29,5.833333333,20.96333333
2016-01-30 16:40:00,510,160.0,0,16,10,20.6,1,17.35722222216667,20.29,5.763333333,21.0
2016-01-30 16:50:00,450,510.0,0,16,0,20.6,1,17.33435185216667,20.315,5.623333333,21.0
2016-01-30 17:00:00,670,450.0,0,17,20,20.6,1,17.34962963,20.53,5.5,21.0
2016-01-30 17:10:00,660,670.0,0,17,20,20.6,1,17.425555556666666,20.92666667,5.33,21.0
2016-01-30 17:20:00,630,660.0,0,17,30,20.6,1,17.571481482166668,21.32666667,5.063333333,21.0
2016-01-30 17:30:00,610,630.0,0,17,20,20.6,1,17.672962961666666,21.66333333,4.73,21.0
2016-01-30 17:40:00,590,610.0,0,17,20,20.6,1,17.80740740883333,21.85666667,4.463333333,21.1
2016-01-30 17:50:00,260,590.0,0,17,20,20.56666667,1,17.8738888905,22.1,4.263333333,21.1
2016-01-30 18:00:00,120,260.0,0,18,20,20.5,2,17.937222223333332,22.16666667,4.19,21.06666667
2016-01-30 18:10:00,250,120.0,0,18,30,20.5,2,17.918333333333333,22.26,4.19,21.0
2016-01-30 18:20:00,400,250.0,0,18,20,20.5,2,17.87722222216667,22.13333333,4.263333333,21.1
2016-01-30 18:30:00,120,400.0,0,18,0,20.63333333,2,17.909444445500004,22.06666667,4.263333333,21.16666667
2016-01-30 18:40:00,120,120.0,0,18,30,20.76,2,17.943611112166668,21.92666667,4.063333333,21.245
2016-01-30 18:50:00,190,120.0,0,18,0,20.82333333,2,17.894999998833335,21.89,3.863333333,21.32333333
2016-01-30 19:00:00,670,190.0,0,19,10,20.96333333,2,17.845555555,21.82333333,3.73,21.39
2016-01-30 19:10:00,780,670.0,0,19,0,21.0,2,17.775000000000002,21.76,3.4,21.53333333
2016-01-30 19:20:00,620,780.0,0,19,0,21.06666667,2,17.721481482833333,21.7,3.126666667,21.66666667
2016-01-30 19:30:00,210,620.0,0,19,10,21.23,2,17.702222222166665,21.7,2.863333333,21.79
2016-01-30 19:40:00,110,210.0,0,19,0,21.29,2,17.668518518333332,21.7,2.73,21.79
2016-01-30 19:50:00,100,110.0,0,19,10,21.29,2,17.651666667166666,21.7,2.663333333,21.89
2016-01-30 20:00:00,90,100.0,0,20,10,21.29,2,17.59240740666667,21.63333333,2.53,21.89
2016-01-30 20:10:00,90,90.0,0,20,10,21.29,2,17.550555556666666,21.56666667,2.5,21.89
2016-01-30 20:20:00,100,90.0,0,20,10,21.29,2,17.49166666616667,21.5,2.296666667,21.89
2016-01-30 20:30:00,100,100.0,0,20,0,21.39,2,17.537314815000002,21.42666667,2.03,22.03333333
2016-01-30 20:40:00,110,100.0,0,20,0,21.42666667,2,17.568518518833333,21.35666667,1.863333333,22.1
2016-01-30 20:50:00,100,110.0,0,20,0,21.5,2,17.559444443833332,21.23,1.663333333,22.13333333
2016-01-30 21:00:00,110,100.0,0,21,0,21.6,2,17.581944444500003,21.2,1.566666667,22.2
2016-01-30 21:10:00,100,110.0,0,21,0,21.6,2,17.55611111116667,21.2,1.426666667,22.2
2016-01-30 21:20:00,100,100.0,0,21,0,21.6,2,17.552870371166666,21.2,1.356666667,22.2
2016-01-30 21:30:00,90,100.0,0,21,0,21.6,2,17.548703703333334,21.13333333,1.29,22.29
2016-01-30 21:40:00,90,90.0,0,21,0,21.63333333,2,17.56722222166667,21.1,1.39,22.29
2016-01-30 21:50:00,90,90.0,0,21,0,21.63333333,2,17.556944443833334,21.1,1.463333333,22.2
2016-01-30 22:00:00,90,90.0,0,22,0,21.63333333,3,17.57097222166667,21.1,1.6,22.2
2016-01-30 22:10:00,70,90.0,0,22,0,21.63333333,3,17.587222221666668,21.1,1.8,22.2
2016-01-30 22:20:00,60,70.0,0,22,20,21.56666667,3,17.5762037045,21.0,2.096666667,22.1
2016-01-30 22:30:00,70,60.0,0,22,0,21.5,3,17.576342591666663,21.0,2.3975,22.1
2016-01-30 22:40:00,50,70.0,0,22,0,21.39,3,17.507777778333335,20.89,2.5,22.06666667
2016-01-30 22:50:00,50,50.0,0,22,0,21.32333333,3,17.486944443333332,20.82333333,2.73,22.0
2016-01-30 23:00:00,50,50.0,0,23,0,21.26,3,17.449814815,20.79,2.93,21.89
2016-01-30 23:10:00,50,50.0,0,23,0,21.2,3,17.46027777833333,20.79,3.23,21.89
2016-01-30 23:20:00,60,50.0,0,23,0,21.16666667,3,17.443518518833336,20.79,3.363333333,21.79
2016-01-30 23:30:00,40,60.0,0,23,0,21.1,3,17.433888888333332,20.79,3.5,21.79
2016-01-30 23:40:00,40,40.0,0,23,0,21.0,3,17.410185185,20.79,3.56,21.76
2016-01-30 23:50:00,40,40.0,0,23,0,20.9175,3,17.399583333333332,20.79,3.7,21.7
2016-01-31 00:00:00,50,40.0,1,0,0,20.82333333,3,17.359166666666667,20.79,3.76,21.6
2016-01-31 00:10:00,40,50.0,1,0,0,20.79,3,17.349444444499998,20.79,3.826666667,21.6
2016-01-31 00:20:00,50,40.0,1,0,0,20.73,3,17.338703705,20.79,3.9,21.56666667
2016-01-31 00:30:00,50,50.0,1,0,0,20.66666667,3,17.310555556666667,20.89,3.9,21.5
2016-01-31 00:40:00,50,50.0,1,0,0,20.6,3,17.285,20.89,3.9,21.46333333
2016-01-31 00:50:00,40,50.0,1,0,0,20.56666667,3,17.269444445,20.89,4.0,21.39
2016-01-31 01:00:00,50,40.0,1,1,0,20.5,3,17.246944445,20.89,4.0,21.35666667
2016-01-31 01:10:00,40,50.0,1,1,0,20.46333333,3,17.24222222166667,21.0,4.0,21.29
2016-01-31 01:20:00,30,40.0,1,1,0,20.39,3,17.23,21.0,4.045,21.245
2016-01-31 01:30:00,30,30.0,1,1,0,20.29,3,17.168333333333333,20.96333333,4.0,21.2
2016-01-31 01:40:00,30,30.0,1,1,0,20.29,3,17.124259258833334,20.96333333,3.863333333,21.13333333
2016-01-31 01:50:00,30,30.0,1,1,0,20.2,3,17.068333333333335,20.89,3.73,21.1
2016-01-31 02:00:00,50,30.0,1,2,0,20.2,3,17.0096296295,20.82333333,3.466666667,21.1
2016-01-31 02:10:00,50,50.0,1,2,0,20.16666667,3,16.953888889499996,20.79,3.326666667,21.0
2016-01-31 02:20:00,40,50.0,1,2,0,20.1,3,16.878888888333332,20.79,3.06,21.0
2016-01-31 02:30:00,40,40.0,1,2,0,20.0,3,16.823333333833332,20.79,2.933333333,20.92666667
2016-01-31 02:40:00,50,40.0,1,2,0,20.0,3,16.84555555616667,20.79,3.066666667,20.92666667
2016-01-31 02:50:00,40,50.0,1,2,0,20.0,3,16.869722222166665,20.79,3.333333333,20.89
2016-01-31 03:00:00,60,40.0,1,3,0,19.9175,3,16.857546295,20.79,3.5,20.82333333
2016-01-31 03:10:00,50,60.0,1,3,0,19.89,3,16.853333333333335,20.79,3.56,20.79
2016-01-31 03:20:00,40,50.0,1,3,0,19.79,3,16.853333332833333,20.82333333,3.626666667,20.79
2016-01-31 03:30:00,50,40.0,1,3,0,19.79,3,16.861666666666668,20.89,3.7,20.7
2016-01-31 03:40:00,40,50.0,1,3,0,19.76,3,16.873148148333335,20.92666667,3.79,20.7
2016-01-31 03:50:00,40,40.0,1,3,0,19.7,3,16.867222222166667,21.0,3.863333333,20.7
2016-01-31 04:00:00,50,40.0,1,4,0,19.7,3,16.871481481666667,21.0,4.0,20.63333333
2016-01-31 04:10:00,30,50.0,1,4,0,19.63333333,3,16.8311111105,21.0,3.863333333,20.6
2016-01-31 04:20:00,30,30.0,1,4,0,19.6,3,16.813333333333336,21.0,3.79,20.6
2016-01-31 04:30:00,30,30.0,1,4,0,19.6,3,16.781944445,20.92666667,3.79,20.5
2016-01-31 04:40:00,30,30.0,1,4,0,19.5,3,16.74416666666667,20.89,3.79,20.5
2016-01-31 04:50:00,50,30.0,1,4,0,19.5,3,16.775555555,20.96333333,3.9,20.5
2016-01-31 05:00:00,40,50.0,1,5,0,19.5,3,16.768611111166667,21.0,3.966666667,20.39
2016-01-31 05:10:00,40,40.0,1,5,0,19.5,3,16.77,21.0,4.03,20.39
2016-01-31 05:20:00,50,40.0,1,5,0,19.39,3,16.733333333333334,20.89,4.03,20.39
2016-01-31 05:30:00,50,50.0,1,5,0,19.39,3,16.693333333333335,20.89,3.93,20.32333333
2016-01-31 05:40:00,40,50.0,1,5,0,19.39,3,16.657500000000002,20.945,3.73,20.29
2016-01-31 05:50:00,60,40.0,1,5,0,19.32333333,3,16.626111110500002,20.89,3.663333333,20.29
2016-01-31 06:00:00,40,60.0,0,6,0,19.29,0,16.597407406666665,20.89,3.53,20.29
2016-01-31 06:10:00,50,40.0,0,6,0,19.29,0,16.571296296166665,20.89,3.466666667,20.23
2016-01-31 06:20:00,40,50.0,0,6,0,19.23,0,16.54148148166667,20.89,3.4,20.2
2016-01-31 06:30:00,40,40.0,0,6,0,19.2,0,16.546111111666665,20.85666667,3.53,20.2
2016-01-31 06:40:00,50,40.0,0,6,0,19.2,0,16.55722222216667,20.85666667,3.663333333,20.2
2016-01-31 06:50:00,40,50.0,0,6,0,19.2,0,16.565277776666665,20.89,3.745,20.13333333
2016-01-31 07:00:00,40,40.0,0,7,0,19.2,0,16.561666666666664,20.89,3.79,20.1
2016-01-31 07:10:00,40,40.0,0,7,0,19.2,0,16.57388888883333,20.89,3.863333333,20.1
2016-01-31 07:20:00,30,40.0,0,7,0,19.13333333,0,16.558703701666666,20.82333333,4.0,20.03333333
2016-01-31 07:30:00,20,30.0,0,7,0,19.1,0,16.55666666666667,20.79,4.06,20.03333333
2016-01-31 07:40:00,40,20.0,0,7,0,19.1,0,16.566296295500003,20.79,4.123333333,20.0
2016-01-31 07:50:00,40,40.0,0,7,10,19.1,0,16.57,20.79,4.19,20.0
2016-01-31 08:00:00,190,40.0,0,8,10,19.1,0,16.573703703333333,20.79,4.3,20.0
2016-01-31 08:10:00,150,190.0,0,8,40,19.0,0,16.543333332833335,20.7,4.366666667,19.96333333
2016-01-31 08:20:00,350,150.0,0,8,40,19.0,0,16.601481481666667,20.7,4.5,19.89
2016-01-31 08:30:00,70,350.0,0,8,10,19.0,0,16.701666668333335,20.66666667,4.56,19.92666667
2016-01-31 08:40:00,90,70.0,0,8,10,19.06666667,0,16.803333333833336,20.6,4.623333333,20.0
2016-01-31 08:50:00,80,90.0,0,8,10,19.13333333,0,16.84333333216667,20.6,4.763333333,20.03333333
2016-01-31 09:00:00,60,80.0,0,9,20,19.2,0,16.8705555555,20.6,4.933333333,20.1
2016-01-31 09:10:00,50,60.0,0,9,10,19.32333333,0,16.884999998333335,20.53333333,5.06,20.13333333
2016-01-31 09:20:00,360,50.0,0,9,30,19.4725,0,16.91597222216667,20.5,5.123333333,20.2
2016-01-31 09:30:00,440,360.0,0,9,40,19.56666667,0,16.96833333333333,20.5,5.19,20.29
2016-01-31 09:40:00,440,440.0,0,9,30,19.73,0,17.101666666666667,20.5,5.3,20.35666667
2016-01-31 09:50:00,450,440.0,0,9,30,19.79,0,17.278888888833333,20.42666667,5.433333333,20.5
2016-01-31 10:00:00,440,450.0,0,10,30,19.89,0,17.428888888333333,20.5,5.56,20.5
2016-01-31 10:10:00,140,440.0,0,10,30,19.96333333,0,17.58111111,20.5,5.69,20.5
2016-01-31 10:20:00,190,140.0,0,10,30,20.03333333,0,17.692777778333333,20.5,5.83,20.56666667
2016-01-31 10:30:00,450,190.0,0,10,10,20.03333333,0,17.7316666655,20.5,6.123333333,20.6
2016-01-31 10:40:00,360,450.0,0,10,10,20.13333333,0,17.7375,20.5,6.33,20.66666667
2016-01-31 10:50:00,110,360.0,0,10,10,20.2,0,17.736666666666668,20.5,6.53,20.73
2016-01-31 11:00:00,70,110.0,0,11,10,20.23,0,17.716944445,20.5,6.59,20.815
2016-01-31 11:10:00,130,70.0,0,11,10,20.35666667,0,17.774444444500002,20.56666667,6.726666667,20.96333333
2016-01-31 11:20:00,70,130.0,0,11,10,20.5,0,17.809444444500002,20.6,6.866666667,21.03333333
2016-01-31 11:30:00,60,70.0,0,11,10,20.5,0,17.843333333833332,20.6,7.063333333,21.16666667
2016-01-31 11:40:00,140,60.0,0,11,10,20.6,0,17.864444445,20.6,7.19,21.23
2016-01-31 11:50:00,130,140.0,0,11,10,20.66666667,0,17.892777778333333,20.6,7.3,21.29
2016-01-31 12:00:00,210,130.0,0,12,20,20.63333333,1,17.891111110500002,20.6,7.433333333,21.29
2016-01-31 12:10:00,530,210.0,0,12,30,20.36,1,17.795555555000004,20.53333333,7.5,21.23
2016-01-31 12:20:00,410,530.0,0,12,40,20.42666667,1,17.836111111666664,20.6,7.5,21.29
2016-01-31 12:30:00,480,410.0,0,12,30,20.56666667,1,17.92675926,20.86,7.545,21.29
2016-01-31 12:40:00,410,480.0,0,12,40,20.65,1,18.031111110500003,21.13333333,7.623333333,21.32333333
2016-01-31 12:50:00,320,410.0,0,12,30,20.73,1,18.162222221666667,21.46,7.69,21.46333333
2016-01-31 13:00:00,310,320.0,0,13,30,20.85666667,1,18.257777778833333,21.66666667,7.623333333,21.6
2016-01-31 13:10:00,290,310.0,0,13,10,20.89,1,18.311666666666667,21.82333333,7.69,21.66666667
2016-01-31 13:20:00,220,290.0,0,13,10,20.96333333,1,18.36666666616667,21.89,7.866666667,21.73
2016-01-31 13:30:00,130,220.0,0,13,10,21.06666667,1,18.428888888333333,22.03333333,8.0,21.79
2016-01-31 13:40:00,130,130.0,0,13,10,21.2,1,18.48574074,22.16666667,8.0,21.89
2016-01-31 13:50:00,130,130.0,0,13,20,21.32333333,1,18.46111111,21.96333333,8.0,21.89
2016-01-31 14:00:00,130,130.0,0,14,20,21.39,1,18.432777777166667,21.82333333,7.933333333,21.92666667
2016-01-31 14:10:00,120,130.0,0,14,20,21.5,1,18.425555556166668,21.49666667,8.066666667,22.0
2016-01-31 14:20:00,90,120.0,0,14,10,21.56666667,1,18.419444445,21.23,8.13,22.1
2016-01-31 14:30:00,90,90.0,0,14,0,21.53,1,18.38111111166667,21.1,8.13,22.06666667
2016-01-31 14:40:00,80,90.0,0,14,10,21.13,1,18.264999999999997,21.1,8.1,21.92666667
2016-01-31 14:50:00,80,80.0,0,14,0,21.03333333,1,18.214999998833335,21.1,8.033333333,21.82333333
2016-01-31 15:00:00,90,80.0,0,15,0,21.22666667,1,18.258333333333333,21.1,8.1,21.89
2016-01-31 15:10:00,170,90.0,0,15,10,21.39,1,18.298333333333336,21.1,8.1,22.0
2016-01-31 15:20:00,90,170.0,0,15,0,21.46333333,1,18.309444445,21.1,8.1,22.06666667
2016-01-31 15:30:00,110,90.0,0,15,10,21.6,1,18.342777778333332,21.16666667,8.1,22.1
2016-01-31 15:40:00,90,110.0,0,15,0,21.6,1,18.348333333333333,21.2,8.1,22.1
2016-01-31 15:50:00,140,90.0,0,15,0,21.6,1,18.379444445,21.26,8.19,22.1
2016-01-31 16:00:00,160,140.0,0,16,20,21.7,1,18.4255555555,21.29,8.263333333,22.1
2016-01-31 16:10:00,100,160.0,0,16,10,21.7,1,18.447777778333332,21.29,8.33,22.16666667
2016-01-31 16:20:00,110,100.0,0,16,10,21.66666667,1,18.4844444455,21.39,8.463333333,22.16666667
2016-01-31 16:30:00,180,110.0,0,16,0,21.6,1,18.52138888833333,21.46333333,8.63,22.2
2016-01-31 16:40:00,400,180.0,0,16,10,21.6,1,18.55722222216667,21.5,8.763333333,22.2
2016-01-31 16:50:00,130,400.0,0,16,0,21.6,1,18.58055555616667,21.5,8.926666667,22.16666667
2016-01-31 17:00:00,150,130.0,0,17,0,21.53333333,1,18.587222221166666,21.53333333,9.066666667,22.1
2016-01-31 17:10:00,140,150.0,0,17,0,21.53333333,1,18.61888888833333,21.6,9.19,22.1
2016-01-31 17:20:00,140,140.0,0,17,10,21.5,1,18.625555555500004,21.6,9.263333333,22.1
2016-01-31 17:30:00,150,140.0,0,17,20,21.56666667,1,18.676111111666668,21.6,9.5,22.1
2016-01-31 17:40:00,190,150.0,0,17,20,21.63333333,1,18.7328703695,21.63333333,9.626666667,22.175
2016-01-31 17:50:00,140,190.0,0,17,20,21.7,1,18.80962963,21.7,9.83,22.26
2016-01-31 18:00:00,140,140.0,0,18,30,21.79,2,18.882407406666665,21.7,10.03,22.29
2016-01-31 18:10:00,150,140.0,0,18,40,21.85666667,2,18.931296298333333,21.7,10.25666667,22.35666667
2016-01-31 18:20:00,130,150.0,0,18,50,21.89,2,19.013148148333332,21.7,10.52,22.39
2016-01-31 18:30:00,180,130.0,0,18,40,21.89,2,19.065555555,21.7,10.76333333,22.39
2016-01-31 18:40:00,640,180.0,0,18,20,22.0,2,19.15666666666667,21.7,10.92666667,22.46333333
2016-01-31 18:50:00,650,640.0,0,18,30,22.0,2,19.199351851666666,21.7,11.0,22.46333333
2016-01-31 19:00:00,140,650.0,0,19,30,22.03333333,2,19.232777776666666,21.7,11.1,22.53333333
2016-01-31 19:10:00,80,140.0,0,19,20,22.125,2,19.25009259333333,21.7,11.1,22.6
2016-01-31 19:20:00,90,80.0,0,19,30,22.2,2,19.282222221666665,21.7,11.13,22.7
2016-01-31 19:30:00,130,90.0,0,19,20,22.2,2,19.285,21.73,11.19,22.7
2016-01-31 19:40:00,130,130.0,0,19,20,22.2,2,19.328333333333333,21.79,11.3,22.79
2016-01-31 19:50:00,140,130.0,0,19,30,22.2,2,19.328333333333333,21.79,11.3,22.79
2016-01-31 20:00:00,120,140.0,0,20,20,22.2,2,19.333888888333334,21.79,11.3,22.79
2016-01-31 20:10:00,130,120.0,0,20,30,22.2,2,19.366574073333332,21.82333333,11.36,22.79
2016-01-31 20:20:00,140,130.0,0,20,30,22.2,2,19.58962963,21.89,11.39,22.85666667
2016-01-31 20:30:00,110,140.0,0,20,20,22.2,2,19.635092593333333,21.89,11.39,22.79
2016-01-31 20:40:00,200,110.0,0,20,30,22.2,2,19.769074073333332,21.96333333,11.3,23.0
2016-01-31 20:50:00,220,200.0,0,20,20,22.16666667,2,19.876296296666666,21.96333333,11.3,22.92666667
2016-01-31 21:00:00,120,220.0,0,21,20,22.1,2,20.011388888333332,21.89,11.3,22.89
2016-01-31 21:10:00,100,120.0,0,21,20,22.1,2,19.966203705,21.89,11.3,22.92666667
2016-01-31 21:20:00,100,100.0,0,21,10,22.1,2,19.912222221666667,21.89,11.39,23.0
2016-01-31 21:30:00,90,100.0,0,21,10,22.0,2,19.823981481666667,21.89,11.39,23.0
2016-01-31 21:40:00,100,90.0,0,21,20,22.0,2,19.797129628333334,21.89,11.46333333,23.0
2016-01-31 21:50:00,90,100.0,0,21,10,21.96333333,2,19.774999998333335,21.89,11.5,22.96333333
2016-01-31 22:00:00,100,90.0,0,22,10,21.89,3,19.734814815,21.89,11.56666667,22.89
2016-01-31 22:10:00,90,100.0,0,22,10,21.89,3,19.722777778333334,21.89,11.6,22.85666667
2016-01-31 22:20:00,70,90.0,0,22,10,21.82333333,3,19.694999999999997,21.85666667,11.6,22.79
2016-01-31 22:30:00,70,70.0,0,22,20,21.79,3,19.642870371666667,21.79,11.56666667,22.79
2016-01-31 22:40:00,60,70.0,0,22,10,21.7,3,19.587777778333333,21.79,11.5,22.73
2016-01-31 22:50:00,30,60.0,0,22,10,21.7,3,19.537777778333332,21.79,11.39,22.66666667
2016-01-31 23:00:00,20,30.0,0,23,10,21.6,3,19.4975,21.79,11.33,22.6
2016-01-31 23:10:00,20,20.0,0,23,10,21.53333333,3,19.462222221666668,21.79,11.36,22.5
2016-01-31 23:20:00,30,20.0,0,23,10,21.5,3,19.43166666666667,21.7,11.3,22.5
2016-01-31 23:30:00,50,30.0,0,23,10,21.42666667,3,19.395,21.7,11.33,22.39
2016-01-31 23:40:00,60,50.0,0,23,10,21.39,3,19.359074073333336,21.6,11.39,22.32333333
2016-01-31 23:50:00,50,60.0,0,23,10,21.39,3,19.344444445,21.66666667,11.33,22.29
2016-02-01 00:00:00,40,50.0,1,0,20,21.29,3,19.332407406666665,21.7,11.39,22.23
2016-02-01 00:10:00,50,40.0,1,0,10,21.29,3,19.303518518333334,21.7,11.39,22.2
2016-02-01 00:20:00,40,50.0,1,0,10,21.26,3,19.281944445,21.66666667,11.39,22.175
2016-02-01 00:30:00,50,40.0,1,0,10,21.2,3,19.248333333333335,21.6,11.39,22.1
2016-02-01 00:40:00,40,50.0,1,0,20,21.16666667,3,19.239722221666668,21.6,11.46333333,22.1
2016-02-01 00:50:00,50,40.0,1,0,10,21.1,3,19.202222221666666,21.6,11.39,22.03333333
2016-02-01 01:00:00,60,50.0,1,1,10,21.1,3,19.202222223333333,21.66666667,11.39,22.0
2016-02-01 01:10:00,50,60.0,1,1,10,21.1,3,19.186666666666667,21.7,11.33,22.0
2016-02-01 01:20:00,40,50.0,1,1,10,21.06666667,3,19.165000000000003,21.76,11.3,21.89
2016-02-01 01:30:00,50,40.0,1,1,10,21.0,3,19.154999999999998,21.79,11.36,21.89
2016-02-01 01:40:00,40,50.0,1,1,10,21.0,3,19.129444444999997,21.73,11.3,21.85666667
2016-02-01 01:50:00,40,40.0,1,1,10,20.89,3,19.094999999999995,21.7,11.3,21.79
